address,balance
osmo1p63uy0z90v9yqtgafct0r9mhdfjkld89swqddf,16601.129258
osmo1p6n63nz678nwpesxua35u2tk0pjsr5vq3339km,8007.599192
osmo1p65z4vvw96pqw8tvdfrr8cqn6gc2dkveqc87rj,9999.999644
osmo1p64d8tal0tc02csp0h9cflxr0lfcaxqxvxh7k9,349999.844555
osmo1p6h60j0qczhg5mp5s0l07wllpmqpsunrn7fal9,358.11378
osmo1p6763cacd9xxznfy9ynn3wf6mdp6hgrkef8yu5,7130.132945
osmo1puvsznn7wlrxkf4ulvfeekg2j8nkmmezp96dt5,1537.255811
osmo1puwjs3s066jyv4hvgg9q5wyzv70suyjre6auq7,2738.667211
osmo1pu0sll2lyfkd3fszxr6jps7z77dwdckqsn26rm,31504.533191
osmo1pat4adu3ezk46y62j087wyxdru38mpzrcma7gk,4224.212148
osmo1pajl7dler4fc6rj38htt5kvedl0xva23ayc6yq,3051.153648
osmo1p77sfv0aefkxst0uuc5vvavuvp08jw3gjfpxey,674.93659
osmo1pl87w7cd5ks2mlvngck66qdvhzv77e6n7zu72j,9213.25564
osmo1plvc5rje5ux0un6jze7zq3fx5n6430nwgjtmjk,2351.385373
osmo1zzlzfkpqffu35sp47kzmz200hgl8ytgeuyf7cz,2152.912046
osmo1zrrpj004kw2v2rukf5qpegr8kzmrxnmd83v95r,20001.0
osmo1zrw2ah3yhzut078xwjfa7wu4rlz3eza0pevhy5,3945.43634
osmo1zrmn5l80pdr72x2dm64nk0apn4rhnzn3gsa8c6,7300.03228
osmo1zy3nxgwtw9hr99tzfaxasgwklm9ev843z6mx22,374.952971
osmo1zy53ds9l7k3f5azx56xhk2978fge48mnyrr00d,686.089721
osmo1z98eg2ztdp2glyla62629nrlvczg8s7f8sgpm5,22496.852359
osmo1z9tc2ln0cak4p4v3xld567gd4rrpxmdr6stuf6,1982.143037
osmo1z94pggc3tpapmx8uetnlle7ysz0de6ayeaqkhd,61154.643621
osmo1z97flahwn5esmu036kj3dv4wusn6r2fs9qx5xt,2596.963874
osmo1zxg7695uplngjylndt46xms77v9lyxx80nkl6d,32628.467128
osmo1zxf342wlkn5jyw6pp7wxm80xvvt8sy3q3yrf67,81.679462
osmo1zxscfv73parkdyk84h2et53cyl5yckcek46xmd,1948.282754
osmo1zxk9h3434pgwc69k6mvmawmkhc97zruc09mn76,1906.466757
osmo1zx7nmp07426hcjz377c7lkwdpgl6gqql5dx63h,4673.613026
osmo1z80vduy25gemzw2v33zkfmeaaxjgugjga9jhjc,15000.0
osmo1z8s0g0vcyzangtdtxa4uzq24022dtz6a8n6fdt,12409.438683
osmo1zgx636tcaxndz43wjf4qtraa0rkkwj5yztrxxx,535.156219
osmo1zg453l326xgrk5nm2prru4teqkym8zc9pe5r0z,28.0
osmo1zghy77ksv7n3t7d9gd72gay4gwa0rtt5dy0mth,1227.033417
osmo1zge9wp6e2ty6u4h75qqdfwmhgat7wtxtxxfjla,0.423367
osmo1zfxcxum26lukrzhjtxevsaj0gsvcs0rp6e7px5,1e-06
osmo1z2qthc8ez6tu9a202un4f7uw06s8na2mtt48ur,211.536148
osmo1z2p8yxg9282pvyehht725l48w8qkpc8uafu6c4,153.505424
osmo1z2vzm929wmak8yu75dzrhj5hp4drqsyczj5r8k,393.122212
osmo1z2whyxg3ka5usdma7nvt3gupnkl8rcgaltsnnz,1e-06
osmo1z2355aqvytzjglha0zzre0t0slxl5tmvjk0q8u,2257.604039
osmo1z26wla5f2rp6paxjrdddg26tf9l5xurlr9jp26,22853.246495
osmo1ztrfkras3ptczf9nutedulaxgtal6u525xz9wq,944.697336
osmo1zt2jyqvu09q2a6qey3waj57xxnh3qn6kpvcy96,2964.140896
osmo1zvfw42mzpa5ddvpkxcwhcxkpt6zy9zchwcv37v,5129.047873
osmo1zvd8c2wk0dup5rxctysa6p0y6ruu0c340xta6z,49621.924624
osmo1zv0sfn4ttmnpmprdjmweeszwex77qgx5dhckt4,39816.453934
osmo1z0d8wx586kllcjtqpe6w6k2sf9cz6m6rdmhwhq,0.633634
osmo1z0jd9rzavdt8aktsfsswqktaagvgquc3500wpv,1e-06
osmo1z0nvmv57cqax4s6lssft9yhfn8ksxcf7ryht54,5012.321138
osmo1z05qqjgajq4yn5am0v3tjvt30m9n9dmsfv9tg3,907.773485
osmo1z3z365lydry32xghj9m8gt62mvddl55gux7ypc,20.37544
osmo1z32rk2jrwm7u9fw5z8rh89g9xtf8vthx34029x,199.117481
osmo1z3vyy2w76rfnmkr0j42z3uetukxa22hdgqm8tv,1000.0
osmo1z3mkcr2jz424w6m49frgjmy9uhlrx69pzl3n46,9504.31928
osmo1z3l0sl6ntvutfywwfxu3pld7tfyw43hccr3whl,100000.000001
osmo1zjt3zdm38addp56vz7ww749wnf49s5zxwxv0as,116505.58134
osmo1zju3xhjdrlmws0k7x8yqnjv4k45ldaka3a5juc,238384.492423
osmo1znsvc7u80c35n46cpp2lahnessms3vxlvmw8rg,119.800772
osmo1zn6ptel00qs3wzju9ha2pf28y5v0pkcy0cgak7,8.0
osmo1z5yhjedan6ujxx7qru6tny6nkncsspsxpzayqn,1999.366775
osmo1z58lfqa2005hs34qupar265v3e6crf6x5van3f,1e-06
osmo1z5u9mld5t94wuhgju0d9tcauu9cagf7vjmzyng,1979.817628
osmo1z43m0d2qrgwt9dweta9zlanwq63rvwer082xp2,12850.689474
osmo1z44g965ny5na7n6f6xq79j08uju0nd8nxak8d9,5.063145
osmo1zhv6enwzn04gsx70755xluxs6n62fwxj76asgm,8073.178282
osmo1zhjg7875jgaxzsnyyztavxup86fpkexdzf059m,1348.804142
osmo1zhmcjl7nl3j0pv4qhnxcw35fuww2rjchen9jdr,6167.260119
osmo1zcpn44y7k692dp65xdz5w32zux6s430p9vqff7,20385.614746
osmo1zc2g3rhx0y6pmhzmy3mgk5fa83vs7m56yzsv4f,4715.295945
osmo1zc0xspsrjv24krgmslxza4zqmtva4qjnlgkz0f,3014.243014
osmo1zckvk2e5jw9z4mz47f35e98u6tdzsd6dzm6nhh,1e-06
osmo1zce7wjw6x4fdlf0xw2982jf9s7u5x793sjt879,1e-06
osmo1zeyjv273lw3sweyddfy9kqtskuhelhahg9gxd3,0.796037
osmo1ze2ye5u5k3qdlexvt2e0nn0508p0409465lts4,90.925451
osmo1zedcdrm40cygl0wwlnxfwkk924qkqlnhf0z5af,1304.080421
osmo1z68ujyfzr8v9gr38c9d2pwfmdwju0zkg7jk3wj,1510.290101
osmo1z64amnsgslu3aqtqs8a37x0e7qt2tuc32vnys9,789.146705
osmo1zmfapnr63er6843mran7tqmhuvwzz7j5m8354m,92.29373
osmo1zm3hl7j7thd074vylnm4w8hpj9mr84m6qvca8j,1e-06
osmo1zme7m4v7s3za5flm4xfh6ruqcy8zqa64px0qqv,19855.187505
osmo1zux0djv2xasrpddung50estdghmcddtav6lrre,1793.492055
osmo1za8jtdnfd74dy4zn9qq0y6n02tfdhc6pkyf5e6,1e-06
osmo1za2un2fnhm47wkgzslsc3nkccnq9znq26d2y4p,954.09552
osmo1zalpt8wn8ffm4mhu83yce5led2r3mkl3s996q9,65.261587
osmo1zlzqugu38wv4my0lfyltvfnfce5l5vtv0q7far,1e-06
osmo1zl9tsvnz3fcfcsatt9yl09n855rsujr06m78sj,4269.600761
osmo1zlly4fmwfdznlhuw5swqdk32ujt8c6cwmxmvlu,3757.480644
osmo1rqrck8d5u34l8p6zvanh9zn4kkd4v6sh4palze,54501.851153
osmo1rqjhlm4vny43qhupcfvdvl0t3pau6hjfpmcsaf,2980.544493
osmo1rq42pvuhhuevxcez0cxjxg9nl74lkp83m65h2j,19331.15269
osmo1rp4fupd6gkvl4e6lueed33ptqy9gd3mj67sljr,1e-06
osmo1rzsfatpteqnng76etz2xn8pd3dhx574v3kd3s2,2.358206
osmo1rz3qkrhagrmn5ucc7fjunapacw8s9pjsphc2vt,9.906687
osmo1rra9y55lnmyrcjy245uq3eutclnr9n4pael0pg,7169.287606
osmo1rykkp0vdxrd3m64hg0cne8cy9jtv298qxmfjnl,53247.791765
osmo1r9xra6dz8srrwghenfpw3jthsd4kgr7ztqhz0s,475.348981
osmo1r9f0tmnw7fh5sq5yalg54mlcd38akdulxjsccm,2000.0
osmo1r9jc2234fljy93z80cevqjt3nmjycec8aj4cc6,56.841174
osmo1r9k74ntguz4lyvz7wzmhuay0acx2z0pqa67csv,80018.618777
osmo1rxt94qs7twzsnq52yflqgwyecw3cgqkl2vr74y,1e-06
osmo1rxakrn8x4gwc6wcrpttpz8htjfu43nsw0e4hvu,10548.160816
osmo1r8l9plkzxv3d6n0j2w55tcvw5e7vljhevg3vx6,4794.185673
osmo1rf3yzg6yd2jpzl4z22xmudjgh778tvnhcp8pdr,36193.629628
osmo1rfntcjf6lp48zsxspw75a2wec4nmenr36rftrj,1831.06808
osmo1rf4w8j9athcdmunle8whug8drk50svtewmt6ju,1031.862625
osmo1rvkmwk8edelq3deynyk6s026pxgqqh9p4s8n9x,10161.892766
osmo1rdn96w3ykwr6s49nh5zxhjxlv2jcyh0zjlclw9,32293.321378
osmo1rwslpg9wrt259jqjwqdf4w8a7pfvw7j3pjrxzz,1e-06
osmo1rw3n3g79gw88ayq3kzzvfu2mr3kq5c7h0a0y5c,23984.857761
osmo1r008zavl0uq6xl7932hn66l7hy0pmgc6jrfygc,32522.863658
osmo1r0mqxwtux7975awnp4ncnjclh2nvu3jeekxqme,9898.061815
osmo1r0a6pwt3gvlzlfjndmrdsxq9qpycj9zz8dyfvh,3844.770666
osmo1rsz009hwhcq35du5tes7qs2zklnmf2cm30n8q2,1e-06
osmo1r3my6p39lmmu2lekc0pdae6mj46def25gwzdwj,6024.736938
osmo1rnqzpnlfnft4e4m6s2spnt9pd5pvjufsangmx7,335.358673
osmo1r5pce4sv7yec9cnxrwjs6euprq2zmh3hs9nnhh,1002.328572
osmo1r5trk7akrgukgcvvf852kwzgzydmla3r9zlj2d,1e-06
osmo1r5tjkj5x4kc98n5syy9spputcvgsfgq0c2qmen,2254.620974
osmo1rkef3tdemvl8yvxnvf4jv960wpae0x274mw2gw,10000.0
osmo1rhg5c2hd49a48e8lk7m353mkqhkx6jw7qpcjdc,1696.975798
osmo1rh3xvk6a57zvxryr0kqdf7gq5mnnnm6uuulpqj,1217.312603
osmo1rhkje3zpgzp3wccpuxad69j7g9mv9q8s0v3uhf,4000.0
osmo1rcw7m7mv98lx3x6k2xy3q3y5z457ppyv37ejla,32926.797891
osmo1rc4t7yayrqgmlzxwazmkcru5wrdg4l597hv3wc,0.295595
osmo1rej5vcfqatlz0cd3e48eapjr4jkrx37uj9dgjf,117.731547
osmo1r68pfxfvvnhu5yzcresuxxgj3mwskmfll46zj0,11733.691536
osmo1r6f5tfxdx2pw5p94f2v5n96xd4nglz5q30mczj,176.338345
osmo1rmdtq7eytqd033n7yfvyn4g7r6zu0ztufsk09y,1026.793742
osmo1ruq7lvl98p5nwvmz0ws58pqdw07qlw4wdkxafp,405.482673
osmo1ruyf80dmf490gevk84kyquzdw3u5mc0ca66s92,24493.388871
osmo1ruxmjvt62fjrkft8ek34n55upl8sx4sp26zx6d,838.842997
osmo1runvyaxcekhymka7jtj9wgyuerzlpme4kmpkga,401.417331
osmo1r7vxwswak6qfgryz490h9xy0qxvx9sxp82lw6z,851.346226
osmo1rlk6aetwden4gzk9tzh2zpze0n56zn54k387rf,161.315388
osmo1yqh7lwvwz9zerdzs9jjajyalkgs0uym4j2lq2y,1.345443
osmo1yqehfrltaukjqklf79h9p4n6ztc3yq9d3v2mjq,0.336139
osmo1ypmy5suk3z4ty2yfyphn34d2lw6x90f5tpzgc9,3265.631015
osmo1yzxqvczc6v650xaycpmdq4d7cex3v48mqnlh30,950148.327025
osmo1yzw2svld0xh0rkl0luahyasenpwuy793fpqnty,13398.698986
osmo1yrdlflxws9hntsrqreepmmy6vrtxvtmjgamzam,2783.608986
osmo1yrwha20hlsmwh0h4vcsdg2s83jr05dz5nzzpta,11701.284839
osmo1yr3ql5g49ffqz4pme5949wv8kw5zetnxyasmn2,1629590.329353
osmo1yrm6xya3z99sy94ple4h5h7wq2kud2u45ae0wd,2626.162093
osmo1y9gvgqsgl9u00f8xe6x74zdxpqsxgwfuc9g2l9,7379.146792
osmo1y9wtylqnergwes3lkddysc7zhyr8dhwhu7e3je,2946.358265
osmo1yxp82qlay8768867clrg64kje9dyv4y6tveu52,1500.225572
osmo1yxgefa7h4hnta2cfglm2e7r5cnlwpkxfmvxnrs,13725.257716
osmo1yxw7a7f5qxnhchzyfu0gx2j5nrhhachml6qrh7,431.322848
osmo1y8yh2n25f6nn6sa42te2tmdmw8uwv7gxypseph,28213.741109
osmo1y8vepqasgmeyrwvm4zmm0jgcp7kzjtrlj3d4wn,2076.38691
osmo1y8m3vr760hvemadjt8nfe60ehaf6qhxje5k7cs,9268.271267
osmo1ygpzmf59kwzx7tuq3hc8yh2vny5ae9654xphq8,323.72398
osmo1yg7jjetqf0hhv44nm6x8hqu7lgu92dhsr4xzkt,7677.769542
osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,5703.454887
osmo1yfe0y7vujlg2hlzwntun2leffyjr0fpd2h43q5,2000.0
osmo1y2ag5mmx6td6vfy9wpaq539gmtmdex88jddqvs,7105.498645
osmo1ytem9skzmq7n7tlfcqjw6wqfgd587cn3n2t9jt,267.262029
osmo1yt6796aah49tmcd6yjwpgs582deqr6a8wyq5ue,30.489355
osmo1yv2602lt607g0whlxh2k9z4jru7l3d6939nl9v,777.886516
osmo1ydxmmgzlu7hy2df3agm6ywepstq0y6ansk30mc,1400.000001
osmo1yd870npd3ksf22mlxjturjq6kjj3m4yyl7gctf,1313.51454
osmo1ydj98tcyax0hey6qldm8mrfe20ml644xvgv2uq,36783.868666
osmo1ywzuhny78uhuqvlc5ffcyycaup95twrlsmpmmf,20726.936275
osmo1y03trwazguex20fw3ckxg0jd8gmpjh3x64ecyw,25000.026169
osmo1y05zcmqac5nukd4fqxwpdqsxgkqygrn89lyrmt,33.569113
osmo1y0mz3r8ha8g57q5thfjr5ssas6chtv5hpl80pf,10290.335974
osmo1y0lf5pf6px94hjs4ntfj6ngcjmdr2evmetynan,2.843824
osmo1ysdahlm4yz78asyhpp7ywkjymwqxs284ffannz,1e-06
osmo1ysk5k9llucdxvrv4zm3xnkkzcklyvlpp8xak5j,327.64777
osmo1y3v5qe08rl4nu4a0qgutvagu3346kq3ujlch6h,10000.0
