address,# held,weight,PLEB,CRBRUS,SHITMOS
osmo1f8p7wrsenwe6xug3ue5nsk466dvdf0pl3n9wa3,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1azes8zlagztlwps95mplm39vwpld08d4g7kand,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo10m909dfqxera6fa8ge3t0lwf634qrk80ukpvtz,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1kdl7nggj99pupnvhfe3xvzy47280yclvu4a2j0,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1xg2036e7dp48s9y453277muyk9r35gz6290mak,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1j79cx5pvc3qysy7rwpxqpgtuf9eghvzgzx9f4w,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1264kuu3yy2frmun6dvkuqky7cwyh3lsge9enqy,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1rht4rfw56y6megktxznplltm0lx354yvcr5zu6,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1zge9wp6e2ty6u4h75qqdfwmhgat7wtxtxxfjla,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1825tjn0kjas268nc4pnqyw2qtlkeaejrjs7ss0,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1q3tz46plr7hsx3qzdssv5f5wy94av3m3xecs5f,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1fmx87v522l3nsxkf00657e4npujqeg2y9rn0zt,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo162n6pzukg987tywhf5q5h306txxu8v97d2s5fs,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1p6efrndeh3szgzdn2jd8axxqq9gvzfgymzmxjm,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1nt3dtd5ygxl8y4gclvdyhujpf3l5prapug85aw,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1nkvw7get0yzdywcmgl8rdnxusc26j7smc30qsd,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1k2ptg3eutafspp67ym2et4rez3fryd4gndsyee,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo15c69j67kmws7vd7cxnnh8lcpsjwy2z8r3z20m5,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1cjqj8u6k80prntfvkuceaj27u53l4fx5zka6vt,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1lf3hvh9lva6rn522rgqaz06c52f0233u8pt8ej,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1err5c2tc8ha6qa42tpvedgk585dpj355zahfhx,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo13jjqwnm726cpy7usztf0nfv22ge2p7svnh50zm,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1uk945dx6xay4m23qczcctf0gzdwfz8cj5wq7ft,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1k79t3f6rlmx4pa6tel7rux64826cns7u5nuy5u,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1gjej6szndkuaadfsu4u8mhrul6qhyfrqlxfxuy,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1ralltvn72rclqtd7szv7h8kckrw2s65tdjm7l9,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1ylm75gruqyhfg5dkeh4k53xsfqlumzr272864j,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1s2u8u36mcrffytug5fammpshg0jk68kgwplg8d,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1c89k3tqd5lw0u06a4t82dkhxm48g5kylgdswzc,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1xk0gj85vv46fke87up0y373sqzarysh3e92tld,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1kexnyz0vstvztyfcr2ut44w4mgkkuak9r9ez5k,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1wmvvnk6gx6gkknvegslgrydmsx2khrdtm4xemg,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1awfqa6xjgzcfe9w5aaaz7trjcpvd92fjrrxs39,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1c7l3lvqp53fdg4ux8yvemsf540s044nekzvrtk,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo107duet5hlzg48v8vxv6uq9k56rgua28fkg83hs,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1rqe8pnvyzyafzlhtp50krxgx4fy2nv7zczl42v,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1mw06a9076jyaazpnrv8rndmpqlvm7rru750f5r,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo16dyfvwqgq4jz72vzsz6e9wf7dhvqwt7e2an77z,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1shj3lsn5hgq3qjpspur2rwrhuhlv7qf4zsj8dt,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1w6dpa2l2fc3v2rc9dpuhqg4lt6ykvlqgg59hun,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1m3yl67vexemvlkwfshy9szyv9ppkz96zfg8yjt,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1pygyv2as3w29v663fag0dwherj7j9mvy5707at,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1e5pz5fzqq6pl6qchzvdsx9rk562wnsucqzzh2h,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1uk0v95xdqhds200wjqnjzkznt83r3apduqqtgw,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1vurpksphqraat4cxs72p6m7vekg4e0uj3zj9me,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1h43066jseeqn5hm7ljg0jl9uuh9u5k49hrgcqd,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1zhv6enwzn04gsx70755xluxs6n62fwxj76asgm,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo15wc3nh3m676crk6g37mvuxkpvhvm8vyf3feeve,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo17h9ylpu8dtunv3zpdn4vxnpwkw0h5wap0g98c2,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1fnp5wdq4l9ed287698xcykwlj0g0dmcuj8mkp2,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1lmcj3526qu2sa3lx699qu705lz9hkgfxnf6zu3,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo14wv69kzef4lc09p39tn4hpzwu5x8tvdw0tm77u,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1mdsgxavm5nhee2mmxkvlxe687xul776ps04z7g,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1elw7dfkar9wgg5em7ddsz6u3t3yw9wg8zqykf2,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1rfv3z48w8u8hh744kkrl85rquhus2yzvh5kl3s,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1rgv0puw8xklr9f90hsw0za4dlpahygtygvdgfw,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo14fuplj7pmax2fcn0sjm98cd8zjlmv9k5tk2q2s,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1ap6adasc8tlumd9a2kwvaprf0x6wf4s6v4sy87,2,0.003921569,12263.87843,122310.4314,80.76078431
osmo1hc2trn26vu78t6f2mj4mgxhphkse0h2hmf8x26,2,0.003921569,12263.87843,122310.4314,80.76078431
