address,balance
osmo194swukntjr22803e7j73tssvcnrchpg38r66ve,127.970149
osmo19kh5z7ujuuf4vlrphecw50vgywemdd7x9snckd,14090.291243
osmo19cwzahh8yd4gn9twg967jvpry6l7fjazlhn5pp,2.22
osmo19c35xek87323wxs2nefdn0g9ezskfu0wgm7p6k,33.3
osmo19c6yzcvz4lesyrxtkv4mgkleze64yrx4wm5sdt,2.0
osmo19e3pyu53c0c65zcdnzhd4t680pnp3m3mc5vpr0,86.306721
osmo19enhux802sxs7rnnp5hkade39r4el7gnmt8487,35.52
osmo19enueunlxe28kf6csmnljsajwv5zld3j6a9830,31.08
osmo196lyjqsz7thljsc0lgl28flgg3ssd34t4sng90,2.0
osmo19mfm9aa5shp59agt675nwrl9lf8n3lds4nwr36,33.3
osmo19mv7eaumfpkmrk5mwuh5969zcq7ryuwurkhskd,42.18
osmo19m0fd872k3clqldudx6lrvpll50q5l3gsc4duf,33.3
osmo19ms9rgvu38vr7zenw7npyynfvzv0mdwvzh0h37,35.52
osmo19mkvh3t3g7p25tem6u7udrnhsldl0lejkj4et3,35.52
osmo19m7yzr6srxsz4q7099paywpj9hu8rgmes5pf7u,2.22
osmo19uf9yk3h3m0ztn0zk60llj5l6mu93xpm3rckx4,10753.483441
osmo19uhj7kknqrzn763zwtmumpy20n08pezmhyf8md,564.939768
osmo19axylrtv4hq69tdm0kem5dtjap2j57h8zwtl8c,2.0
osmo19agnsve3la62t6pjj68rakqwr6zzl747tvs3wv,35.52
osmo19a20cj32qx9gl4qytztxk9r4xxxf4ntr2qjj0l,42.18
osmo197fc94tsd9pnrqv8esgl6srygzggdzywlqd5h7,35.52
osmo197uuwcn0tmcht5tsnv7wh686gknaf8ctlyg5h2,35.52
osmo19lhtm9yrpkmnwfufl3tm30tdrchr7w3kex7sz7,768.68069
osmo19l7s4hrzws9su4dse8a54hz33xcezzd84naag9,2.0
osmo1xqf689yhztj9z3vtu2kkvgj3h8vtkj4mwlqxph,592.194554
osmo1xpq5a7s3y7am5s4v9f2qm8tmtngupke5pqfy6z,33.3
osmo1xp0qs6pkay2jssu58p8eap0epdhwx5mqlhs4v7,236.636058
osmo1xpsn443csyvgj235k3glj5p2pe2l2kgdym82wu,33.3
osmo1xzadnnz66q7pq424sstgdnlx95z894v5z2y4c9,33.3
osmo1xrtkns96697asy3ml8t5wf3jf8h7f52u4ettyl,26.64
osmo1xrd4wkmrf0rfy8tmkxz0x9q0vs3f8peycmyx94,31.08
osmo1xxwppccq89ev4vaf0k0m4dvwsxd330xnn8tphe,2.0
osmo1xxh44ra7d60tf35xw8dvadzgcgqty0h5gt6q0u,2.22
osmo1x886j0sdzphknkn2j7tpvkph6sxcxrc7g2rxh8,2.22
osmo1xg2036e7dp48s9y453277muyk9r35gz6290mak,42.18
osmo1xg5f7ny3u7cu44358anu3pxy8zl5w0x50rgf85,33.3
osmo1xgcp7t9hg8h69rlcxjnfwqvvp56md55e3jwj8p,33.3
osmo1xgm4lk4s60ggry7uxwn6k88tc3j6c9y6s905pp,35.52
osmo1xfkye0m38p9ehkrqt528w0y3u4g6v6wef6wjvs,35.52
osmo1x2jk88hzga0rnnvzypet6twjlqxvdrhu0h44jp,2.0
osmo1x25uvvq3efv48d2k79l0u68e2ld479et0d7vvz,2.0
osmo1x24e6ust4dsdtewuh4vcxrqddgjfahz33uukmv,35.52
osmo1xt98pg83dm0xvzdhtucrr22uhq34k8wg3m28x3,42.18
osmo1xt2zcdhdf02jx5csak4t25lygfn4rwg7ldx87p,406.998994
osmo1xtss2ctlj9cycphtkwqeeylpqyj39f8mzksqcx,2.0
osmo1xtuf5hwc6vdaj2y2yese3r5ke87j52dzvak8cw,35.52
osmo1xt7q6gew6gjdnuv5h5xhheukjq5qgd62yxr4hf,2.0
osmo1xw4qqyffdf20hna33egl97wrzy0j4qujahu8gd,6.0
osmo1x0yklpxzc6agkz46unas9wpa33krtfqhg4tr2p,2.0
osmo1x0gy9tde8fffxexm5vsaa389aw9t5hq9x8rd57,6.328519
osmo1x0vy8n9ufnujwkx6ap3kh3nmxa36fnucwuv7cf,13.32
osmo1xsqezr5rfzfdu8l7lc3gj7ypd6tk55gtjfys73,4.0
osmo1xsy9pxr0g7txf3k4qj3zmdj7ms46av8t0cvkxj,2.0
osmo1xs5qslr4p8ypv6rxuz6uctsx55z3yf2l0cmuxj,2.0
osmo1xjdw82tj8zmfvxe2ynw20sgqfr9tu6akxakvk8,379.64
osmo1xnyx90ree8dgq68qa3vgv83eu757qs6n2upr65,17.76
osmo1x5k9dkl3vntlqtjmdggs0cvfv868c7828uusk2,57.72
osmo1x5a27qnlsggkr93ew8zrvlrt3559nll3ukh3uq,2.0
osmo1x4nwcsuhn0dywtncclt5x73fff6c9spp5dtvkd,42.092175
osmo1xkqury22wjyhkj62ckcqqqjmqnda2rrpl53tej,6.66
osmo1xk9dsqx5wz44c58e2m5qes2xdgvsc5xgxk9q2j,2.049371
osmo1xktygcw33etdn83cg9ggru85ke2qw9ksrzfzex,15.32
osmo1xk0gj85vv46fke87up0y373sqzarysh3e92tld,35.52
osmo1xkjj6kvpqjm424ynrz3xk6a9vhruxuvpcy6cl6,42.18
osmo1xkmvztqd6frs655xjzl02lyt4ntd00a43kn54p,99.9
osmo1xh9ry0u6cnjq979zpt644fjf8heaclg9wpjakt,115.44
osmo1xhkqnlfdyvqlazufd0cnyf87plcfpn6cf7pxch,35.52
osmo1xhevrq34jx5dtjvyv2gt6zh0w3lxzhmys4wusk,35.52
osmo1xhewcgc9jprgmv4j8aqfp8d52dqd3n45wzl0er,3355.529555
osmo1xc4ter7gj3t97780wp8a23ncnv74mhal3np8r9,33.3
osmo1xc6n9ds499nz3mxtssxewsjazqvpeutj99tns6,28.86
osmo1xex5n5q54qh5n7vslz9tls6k543hah3hqs6qms,57.72
osmo1xecwg42sxtnz8msrgcdlzt4f0k2ch0w0djzsmr,97.68
osmo1x6lku838dmerjaslypgm2ykfs66ec7dazd9t44,33.3
osmo1xm2et7xtpl08uxqt95ezdfnzrg4drwxr547wu0,6.66
osmo1xug46uep68c3g6nx5dt8m3jvxvfdenrk7fpqxy,13.32
osmo1xun9zf85tfzwwkhw8j2g6tz7qf0fe08zq5jqr8,42.18
osmo1xumg2rqstep3tzzcuqvfn5ca4tx0k57wz85zln,35.52
osmo1xa32alg7sd7nrztmnwqqj25uxndqr3j6jx0dec,2.0
osmo1xauvey2fkuctfrjklvr0ppz78qzr42trz7de3u,2.0
osmo1xa70a6acxtjhujlfwrr9mv5htkqvx3cwyhkkv3,2.0
osmo1x7rmrf8wh7yukflu7h2sc98rk2usmy4zuc5eer,42.18
osmo1x79yqj836j0jxsx9s0u4c5t0vwq88jayy3k4n2,3082.22672
osmo1x7mtxeqp3v93hdm5sldvg8vklh5jxqeyezcwrs,2.22
osmo1xlw3lhfu6jgz7xhpurllsuy46tslhcjpvcu4k0,33.3
osmo1xlku9zkhyqylcx8hjszpxt9myk56cya0ukjfqf,17.76
osmo18pf09c2smpjlzjy5pphkfsjq6hz4cw0kssd9wm,33.3
osmo18p7s5uydtz6jjdp5m8jh8sjkdxy5z0wm0w829j,2.0
osmo18zzs354zcvmp4kgg9ut0lza3wrtgtajqt68xgr,2.0
osmo18zlg5hsej6e40cfpya03339lfk88rqjxxunq3h,35.52
osmo18rrz3q9h4ggpwamsdqzwzyl8cqwrn9se5z9m0m,35.52
osmo18rtv3t4525vsu3epyeqz6v57qaeafksnxe9297,33.3
osmo18yqdhxljhf7332xvy9fmx6vwklx04p5svf6ucj,35.52
osmo18y8856eeca9w236pv78se7ulgpx9s33j2vx2ll,2.0
osmo18ywdjle7vhfge8zwnspl0mrtsjsg93fdhu0nvh,2.0
osmo18ylwgf53k9arjecd8l0a0n22hy2tch935a23c0,240.742838
osmo189l7q25xdttvlr2uug46vk8uqcmhh6wl3dd2he,92648.38
osmo18xst44etz4z82ensuxxfvns75ectzctx84zph9,2.22
osmo18xa5r6gnmf7zypgl2xawr22vsd0a7qajek56cn,2.0
osmo188fdjwfahk2tlcrwgtch56yxse03gmkg066l8x,35.52
osmo188un9ka6rk2ncl34ug6p9rsghrlvyfyns5998v,42.18
osmo18gemsrqaavhlhtmalgu782kt75qjtnylyfrlxz,37.52
osmo18f3cedn4s6rxgzw56hdmzg9casel45jysdauwt,35.52
osmo18f53u5j0tyzt3e4y53v9qzgs9hu52vyq3z7ee2,2.0
osmo182x45hyjjes5cxs540lq98zd3z55tl4nyve8kx,2.0
osmo1825tjn0kjas268nc4pnqyw2qtlkeaejrjs7ss0,33.3
osmo182ep5mc3u3pg7wwem44amqzm6mn9569lcdadv3,2.0
osmo182mvfd3m8fr4u74j3skvwnd3mrz56lalskn85p,33.3
osmo18tpaq38ztjzd8k0ldx50ds49cmn0a6q4v25t0f,42.18
osmo18t97ph2esca72wmrgnhmljk4zux60wax727f9r,35.52
osmo18t3n28wurg7lv03z3v7sfn06nv8egpcwsg5jds,2.0
osmo18tm5yx99u2tyyakzur982846467l3j66x4w3m4,2.0
osmo18vz9x40d2wrja98ejq79cxd49pv02725nc5pa7,42.18
osmo18v40lxl4hs65p0h4nwe9f4a4z2swuuuptwyz6g,33.3
osmo18vuygvezgqlaczgzjlh4whek3egerfdggf76lv,4.0
osmo18dp9dvrvawfmwuvqshsk36lmv23adlq0fv09h9,2.3
osmo18d8v4fvc6rwrvsg0gwm87p9zdkgjs2w3f4tkup,2.0
osmo18d4nds5cw5xrejl8lkkv7n974kuve8qcwtvkr7,42.18
osmo18wpyskpyq3dy4d9u7z8zwz2cnxqntrg38654u4,2.0
osmo18wlmve97cwxlatgj4xd5hlqhydcpf8pn8rh8pq,2.0
osmo180phhck72hqkkfygyn6n77p6hvg6749fuw05a7,64.4
osmo1805yrkfuhhhg52qq7euuvsw8gx56dcctwthe2a,57.74
osmo18076zuw6k05e22agdsy8zhwnw8e48ahnknjruk,33.3
osmo183tnvsuz68a4nheptc6fcgeqp6lxk982a3lt8r,22.2
osmo183sqv5w0dut265x397j7srgqcyu0dg0tu23cd5,879.403196
osmo18n8s344fyxjevxzzqgx024gjmansdfgtap2j8f,0.868439
osmo18nf84jgwkqypaplz45xyf3yegpu4vvhz4j2lnl,2.0
osmo18n549ggwkqf5c486q0mjvd9k0kj0f837wypkzc,2.0
osmo18n72w22aju7slrd054urn0eq9t3yds22z4xfuv,33.3
osmo185p6x2xvclccwr9jvc9qgtysjlfhl787zlkcxe,35.52
osmo184mdhx7jq5al582e6t3ssdev08ccghk5x2cazg,4.0
osmo18kg2denfqp5hthxestag4sagjem2reakm394hs,35.52
osmo18km2q4dndvukf0pjluq5t2rxyrpje2juusq7zp,2.0
osmo18hjwwzec7vzwqyn6xflye0gqwe2juh7ss0rpzf,2.0
osmo18hj0dztsqyarjvfa30d64csj3ms06er3pqul4j,10006.578214
osmo18h7653ht77hmy20pdq34nv0wrpj5la9ey4h5cs,1125.759395
osmo18czqt6thyxeu9uapqwan09cgnzh2wgrhrq44d6,2.0
osmo18cr64r0w9yqf4v2v9h8g2h4qdgpavaet2sqktm,31.08
osmo18cfgxg79kykzxyrskqs6clys9rg46ywzy7msyv,42.18
osmo18e4fdwr23h9j2e6uucvuzsx9gwhys3q0zlwl42,33.3
osmo186psvp8ykv6zgcemtjryqxemg366727ur78qep,31.08
osmo18uyegc60smwy5yadw6ll99w8qz8600y9wvqcfn,35.52
osmo18u949296xn9kc26xy9p47akrlgf8ne8kegexwa,2.22
osmo18ujwuhfd6qsnm7r60972kajeas7kmm80pau3n9,2.0
osmo18av2j9mzvltakcr04ld7s6j8dg2h4q8chtw58e,21811.297166
osmo18ak3s59tn54222ryz8wncfy4zslq4ugn2jjke9,42.18
osmo187wyujyn29m3v3myr8cdvyhzp29dsgepdl7tk4,48.84
osmo1876h8c6qtlvqcnfztw6egl7fljwkhpcp9yqmuk,17.76
osmo18lnd2qfx3recvrmk865twk32jnllgacrsf0eu5,42.18
osmo1gqcsp5u2j3uew074en3jv8ekcn9y0xsswrk2w5,2.0
osmo1gpxcjctx0qjwzyhze99nkltekkpk7n3rjqgkg0,35.52
osmo1gznwc6wsesmhq8ztxflxrq20aha5xk47z4dakp,2.0
osmo1gz7t9aaqwnmdhn5umm03rqqxd9spkjx3he4xkz,1587.569998
osmo1grl0qy0uarjtlyypgux0efvuyd6av0sme3e9nr,35.52
osmo1gy2ne7m62uer4h5s4e7xlfq7aeem5zpwtu06ue,33.3
osmo1gytw67c73545vwt48s9rs34ftez4nhma2gc99k,33.3
osmo1gy3hy7q0tzk7nuzp3n244pwq6lk93tkdz5gq43,8.0
osmo1g9y3g9x9jf0xcjtue6hhelg4age6d0u8ulzcej,35.52
osmo1gxzpkykqhhkrm0ep48aw8q2s8czsuwklxymx2g,18.021507
osmo1gxf0ntnrny3tkdv3p9y4qstx4h55z5v68m9tqr,6.66
osmo1gxky0yzsfnjdu8lqj0a35jf54dm3yqt67wy5mw,2.0
osmo1gxk9m3mvdhfeskteu985nkcgc37emrkct705tv,2.0
osmo1g8x308v8hklm405w85cc9dc9keaq9kwkrs04p9,2.0
osmo1g8nex73fk7skj3sknzuv5tqlcujql4ktzpweqg,33.3
osmo1g848ejjn4dhmj6flu7pvg9k3u7q3xknu05l3r8,1e-06
osmo1g8huu5dyfgae727j7lzur8fv6zdzha8sgkqv2d,33.3
osmo1ggjzuh8spn6fzep5ulppvncupvpxfdgzj8l7hd,2.0
osmo1gfdvq5vervw4dh2c6y062x4xt8ac8rwuyy0s4d,33.3
osmo1g2rg3fuytxhp75ay2f9fau6c84xk04e0hp7epp,2.0
osmo1g2rwmn80evp6swnfyqxketkpzwq0gfk4rn78n2,2.0
osmo1g2gdp43vgkrs3xe677m9c3rkp4pcqewxkq602n,88.779947
osmo1g24a5v2ul92ypqdkh2c2vlxhg37qx9dcwpkq3j,33.125666
osmo1g27y87esn0y82ssh7ayk0shp77mu3gtq4vu3x3,35.52
osmo1gtzqqsl857vlkj2vayjlvkl4d6x8d6ryyx64kw,42.18
osmo1gtkeqv6jtyywqx0tw5zz6gegwh4qjp9nplf4xw,26.64
osmo1gvfmr049c4ng6vre9ugj9mngjqw32xx4p5nlk8,2.0
osmo1gvdkh0ukrdzyt3fj30x9ae2e3saqqxuc236fgs,2.0
osmo1gvsst77cgv0dktgmlcckx77t0jf2c7gdwy42u2,35.52
osmo1gv3arzxt88jeyy2flaxyrwrg0u8wymfqssdg6k,6.66
osmo1gvkeptscyz6m0malfat3k6hnzy26ezm0cu2zsw,37.74
osmo1gwtlvw4cukv50ptzgyz6y7qucjl60st0xff4fm,13.32
osmo1gwnxm02qhflvrdr6g7lxnl44ktnp65pnd002cc,15.32
osmo1gw50fv3fwqurff8myt6slt2flzneqd6ln40846,2.0
osmo1g09rpcdrv6986a9kyruwgnzclkq90pdhz97w6h,35.52
osmo1gsegv852gcuqjdeuamr2wee7e0hfca08c4ddyz,13.32
osmo1gslf4kqzav5z2hz2pqrph3yh8vd5suauunlqv6,42.18
osmo1g3kxc7a5tymq788j0mngc0elnr5vw7wheextg5,2.0
osmo1gjpkdlve6j4glhq4csrzeux4azltqejz947d2e,2.174732
osmo1gjej6szndkuaadfsu4u8mhrul6qhyfrqlxfxuy,59.94
osmo1gn9764v2m2t6wu5zwfrveuyvuhp08epx5kfjpl,35.52
osmo1gnx4d76xs2c9rdpt7es4hgc03ex7ytnryuz8fc,42.18
osmo1g4rsavzu9av3qqztkm5qtmsjksfj77p2gurr58,35.52
osmo1g4uakq0m6es6jc4eag7en3g3h7zukc5ank795f,2.0
osmo1gkw6p94580jgr54ef8ackc8lxwecn83vfd3tmt,2.0
osmo1gh87xjzr70saaqhjmw3p0xc9wkpy7f7y6dy95c,4506.452432
osmo1ge48vf0cw4yc2kzgc30tqz8lfxnkpxl8jdgqck,2.0
osmo1geuun0dv7k9uy4rlz6d5hgdxwc40zh6afk6tgf,2.0
osmo1g6tz7lgwaedq7p40kzzell5juutjljely8pdsn,42.18
osmo1gmr9rgggwnxed773y5snqru24nr89wun59m2t7,2.0
osmo1gm94ttz73pdupdyq24qqgx5kf6khes65trjwvu,35.52
osmo1gm09xmcamewzw4hgdteqqv85z6zgwg4xlne9l2,42.18
osmo1gmc7d4me79d6sg660x8cdmkx3h4xyvxk6vk5ax,30.52
osmo1gm7hgy2slxyrh2tr3ck6agae45rm3fd5qj894a,42.18
osmo1gml3fglpwc4hcc7hvfz286gj7za4w469sx70a4,2.0
osmo1gucwknjx7j7jfjvg6e84k5sn7jp90r5fvfdzpz,33.3
osmo1gas3zv92h9c5yx8zg43q9xjtv2c24hd0apzfty,13.32
osmo1g7q8z9dx5vqz6kxlgmxlua5unj7t6uuwwfwc47,2.0
osmo1g7ajkk295vactngp74shkfrprvjrdwn662dg26,0.863114
osmo1glg24vfmfn59j7v4ef548why6zvw8gugfy5lv7,2.0
osmo1glv70yjyqgvykfmp6skszgpuml345t2zquxz3a,2.22
osmo1gls7882u9kd8s96um6ehy8659fr4era6ncsmzu,35.52
osmo1fqx7felm86l56r38t3thzq3w83mdqqrm0k6hqt,33.3
osmo1fz0wq9309jmd7tye4td4typ05ys86h3cna200c,42.18
osmo1fzmmnc3zss97528nwl77ryp0l9h083tn2jws8x,2.135101
osmo1frxpyndsx7594284ehmlmrmkhl8xc8zhaahmar,4.0
osmo1fy9ea6ujjsjaars7s6ph0l5z53ln80vglwwl5h,6.66
osmo1f9tepvmlavrpwcf7xry0ghf0x9z4xznh57rmrt,35.52
osmo1f97xhgsy4866xf98fcfwnuk0nhwuu0lstapauq,13.375651
osmo1fxzvu7huq4h7vpe6uzkhyz7nyrynesmldsyv9n,13.1
osmo1fx8w4ptv2sklkda6ud6gl8qz2ye6hn4t0u6guj,2.22
osmo1fxccvvhhy43tvet2ah7jqwq4cwl9k3dx5l5ngt,2275.382057
osmo1f8p7wrsenwe6xug3ue5nsk466dvdf0pl3n9wa3,33.3
osmo1fgqf6a04vryth6sddymdxtsph6pdp8yzrv2wzj,0.448752
osmo1f2pfmg68qxxsffp9ckv8mz9dd83zhcshmpx36e,42.18
osmo1f2026phpmwleuxv5g50tetyenfhqwtt59ut0a6,69158.433773
osmo1f205t3y08u7ew880wt2ywa2syjm50l6lsj2mrr,35.52
osmo1f2lqzwx5h08xx75jyqf608cquyj6ajud05ukr2,42.18
osmo1ft33jy88wgj4dvsken8yekqpa8zhmdvs6gax28,2.0
osmo1ft36e9dssdrgengqlefn9z4mgw24c80gag0fga,1334.499805
osmo1ftk4p9a2yg0hxja9mrlahrlrzeatd9jwtp70ec,35.52
osmo1fv95ztjj4mhrh7kel4fsw22jf7qce9hslzdhrq,35.52
osmo1fv8af0ggq4fcr9flp0mau6350au22rj95jsxs8,43342.997203
osmo1fvwjzcctafw0nc2ztssf42lksajp92t5h0y523,35.52
osmo1f0k2nnmnq4ntxkjftlahkel3y4yt9x6gzwyc9e,2.0
osmo1fsrxn09z3z7w45azkg6ppct0hkqjvw6494nuv0,2.0
osmo1fs50772f762vxnz2w5k5t3utllu8mymwp4qc9q,2.0
osmo1fs7edaqy6prwlv9jg22ndhwjn8h6x7qd208x84,2.0
osmo1f3kdqu4zyqphd40w6ccgpd9y338prk6qqckeds,31.08
osmo1f3cqss2xwav7wxu993cfj4lldtvqs33ljmfjan,71.1
osmo1f3mgq3efk84jxy8m7knula7qm3zh4l2h6ffvws,35.52
osmo1fj8d32l98legw3l23ag5gl6ulc64akfr2fq32m,87.72
osmo1fjn0vr4dma5crx2rctv6vmfwxx0v0vrd6s4da5,2.22
osmo1fnp5wdq4l9ed287698xcykwlj0g0dmcuj8mkp2,35.52
osmo1fnv7wnl3l9j5ryz4zqunv4fmfmfgknnmvhhxxe,2.0
osmo1fn0yvpydnx5zcdtjpval0l5w3ugvk7fyt7v0mf,2.0
osmo1f5t948mzm0nhyf54y0v7mdgesa3pru63r5jdv8,33.3
osmo1f5422vy9ptha77t463wpudxlr3q9wj2tsr3yvu,35.52
osmo1f49hzkduth4c28nvvpvfp5r40lf3mremxuc9nv,35.52
osmo1f4fqgj2htmpff6qe5nnhgl42pevekl34c3fs2x,2.0
osmo1f4tfssdyvjuutm4s8w770nhek2f6f7yvhjan6z,26.64
osmo1f44qd2yw4f007dqddltptaqyqly9qs054uk6u3,38.64
osmo1fkpt4pyfhalc2uq32rhzh685arnkkscqt3nkyf,1043.491445
osmo1fku9gl93dy3z4d2y58gza06un72ulmd8rcsvsu,2.0
osmo1fh9vtq62tc2dwguslstz0gsqutpw8awr3yp7mg,6542.448183
osmo1fh3qvldydcwxtcevpm45ktzwm6ar2dgptxfvsf,17.76
osmo1fcqr6p42lj9zejhk5sn70tml6uv76nkxctdna4,33.3
osmo1fca989yw2y4dgjx0hymkfd4ush8q8navd3rz0k,35.52
osmo1fe9d7k5e8axa7uxtfa4smpz4ng58wjqjv98ach,2.0
osmo1f6qwr0tphcj4ar3zq2sxuhwsflkvtya95nx3g5,35.52
osmo1f6s4550dzyu0yzp7q2acn47mp5u25k0x3pqnv3,1.881704
osmo1f6aj9rc3n6lve0tt7wdaln8a90x2cdfjaw5drc,2.0
osmo1fmx87v522l3nsxkf00657e4npujqeg2y9rn0zt,33.3
osmo1fuvcqj8uw8mkysptlfgjjshvn60jvmhrgh6ak2,19.96
osmo1fuw09hfg2gpk5tzcueh0nx054k87jsepudns2t,8.66
osmo1fu5ekydu9xw3zyfhx642uqxuls2x0wh4q8vx56,15.54
osmo1fuccv48pmquy9vh3tt9js43gjct6tnemkt9j6m,2.0
osmo1fa74d7jgtaszpg75tn9s4md8yyesmu6arzqkmx,31.08
osmo1f7p5ukexeutewgh4zrrew3k0x2vmztj6z3g55n,6825.902838
osmo1f7zw62cg954cduzgdy9dkaq94r5ky3gjt2umzc,22.22
osmo1f7r6sja4x5hjvp6a7g9lypd94x2nvf9f0xk05z,35.52
osmo1f787nxr4pn50fqw945tfzgw0yzuexdmtdgus8z,33.3
osmo1f7ju56rahanmhnymn5n7e2zp6xc6gfx5np9ycy,2.0
osmo1fl067h986u5eyjat2zzq0svahplfy9wauwaxru,33.3
osmo1flhs29gr32y3xywvxuzqxymu5pgvyyatnys5us,126.2
osmo12q567kam3tclejefg8jggkxfxues5xlh5kek4f,141.969773
osmo12q4rht4qd8uk7maw3kjtwnt9xl5xyvd6qdmh78,4.0
osmo12qk584gt2np2a5s3en20k6saeupmm5caqyhc2y,33.219887
osmo12p7tjdql4hpneyhnads7rn5llzfhm5t77q20ta,35.52
osmo12z5p547fu3k6n3jcwv0u8znrqrnjph0kukjd4v,71.04
osmo12zmlrj3l5lr28q7rwlk9nukz2thdsgy9dg8dvv,2.0
osmo12rvue0e628qn2ukq0k95wdhhmahql0je8z3elf,33.3
osmo12rn5d26p6c8d6vg8r36p6fyk6dfreyj3p83g2q,33.3
osmo12rege0n9rdfhg83lp7rn60ws9ezjfzplc5hx73,2.0
osmo12ysnawwxejaqu9rz7a4vpp7pmghqvmcy2zhx4u,7.023205
osmo1295u3r0cl9aa3gmg5c7tslc27509wehnlcnfj4,42.18
osmo129h7krwnecvgls9ccee4nndrvmsl40rm8z4mg8,33.3
osmo129e9nqhpupsl9rxmd9t0ehms363ghyyequ3glq,66.6
osmo129mzp0amt3rqq67htz4fl8xczxz9dd8u2nw83q,2.0
osmo12xxg7zzxkdye6yg7qgqnddter5lxptz8dcqkcq,35.428244
osmo12x83csf7kpr3emumrn6kw3ukavqaphxkugxpqy,106.56
osmo1285zdz78leeclsydznxr7f79zma02d56gwmyr4,27050.351666
osmo12852uxp5z750rl6c7dpcuwfpga6ppdn6qt8qpz,41.376917
osmo128730dh0229kvjqen05jktkese27knx4384z5f,37.74
osmo12fjv4krxcea5zukmrddgzcu63yhx9hgpwjw0d6,46.62
osmo12fnu32xywllvmvsflmmkx9lnttkf72cz54lm7u,35.52
osmo12tpewy8wlxrm4jde0f9j62q4stdut705xahjrg,2.0
osmo12trcwfd0e82g6904ntgka7y72efjp82hxc5csg,4.0
osmo12tdud9qmqzu0vhu5r7t0thvcmjtnx0j3rezlrs,2.0
osmo12tdulmvjmsmpaqrpshz0emu0h9sqz5x5vltjjv,2.0
osmo12dy2cwv5m85ml0vzck2gp2d5x8cxflk7e295lt,2.0
osmo12wxatkj8fn0j6ss3j4a4t7v48y6pfm3lvk0fwp,35.52
osmo12wf3h2sujh6rdvhkduu7ey0ywl52m040a7qf59,33.3
osmo12wkgg6kgwcat42682ch2r4fkc5s5y8y65hqvx0,82.14
osmo120wkrp6926lxx90fnl9h7rrk23ltju2typ30ff,55.5
osmo1200jpac2can55gksd0njva4qujjktc035n9247,2.0
osmo12s4g95d29lwnwdshnnraxys9zpc4q6dmkwukxf,0.490044
osmo12s636l3lwpe0lz96nwmzr9zs556lm358kzrpqx,4.0
osmo123r7mnlg2c46nsltvd0vdfxukjrc8mwu2ct024,35.52
osmo123fmcuxqkfz0sysj402a7les7h3k7qnzz6ukfw,42.18
osmo123t8k3amtqx4cwwa2jlxnvp2g9pmtkcflgvfn0,35.52
osmo12nvjpkx6akrtxkd033v8s8jdezs3zgdaeu3nfg,2.22
osmo125n4hrr20ts0pp0nqpu8yhpakvs8qyer2es9yt,35.42821
osmo124kp99ktauryst7w8peuzztyc026l2ute4tv4l,2.0
osmo12kgwvf4l2zrwvhww2zh846txgp8expzq2vy5a4,14406.23069
osmo12k37rywvpxrmv3cans36d9zwpvugav62e2kshu,106.56
osmo12k59qux6tqw8apc8qjj98rz7yw629fee7rpvu0,2.22
osmo12kkvhqgak8gfaxrz0ddanrzfl4qh3m0v75mccp,2.0
osmo12kct4cfuwh7vevec7c4y9slmee949qrjanfah9,407.709117
osmo12ke9n0pz2v422tkz6cjpn9759z53ewsthr5yej,8.88
osmo12hz5qf6sgyu37jemuc4dav9vpq2aq0h3fmpukf,33.3
osmo12hrhl7jv3jsdpknm2402c9cr0ksfzpexlau82x,6254.14343
osmo12hgahwj8vku3pal9ud4t78kag5460g4km737xr,1.641711
osmo12hdfx3043a482eu20l2at9pxxn9hrlzk8hvfk2,33.3
osmo12e305405f2r6x4vqggu7rmmggsv4wtx97dg0hw,2.0
osmo12ee7lgsd9ae9yz5fdv72z48kshxx05jsf8guez,2.0
osmo12el7fvm4nehzvh8njeces3tht7nxp2mhcl9q23,35.52
osmo126xfrtkj2q5azmud6r8m9h46sxw4vy5xgk3v7r,6.0
osmo1264kuu3yy2frmun6dvkuqky7cwyh3lsge9enqy,6.22
osmo126mg388ak050gtu9fucxzjxfshn63a09zkvnlp,2.0
osmo12mrslt3xsrwpyvz9nvq92czqs3tvdnwlnpx7pr,2.0
osmo12mdgmhn5c8mglgxr9f44cy59g5hc8t4g20hckg,42.18
osmo12mcpgjumqzuaysnjrj0dcdgxaeunnmerk6fd8k,22.2
osmo12ud8cnw2z2cqmd4akltlqk75way8v3t2repq0q,35.52
osmo12a6tg3mdx9rrxu23ljf4jgxrl6c0nuahwweysx,11.1
osmo127xfkxxzv4j2ye7hmtcg2u7l7eena4vd3swdds,2.0
osmo127vzleeckum5wx79ge5dzfn62mgz4g75rzzf4t,2.0
osmo127e3eatrel4wrlgkg2kf4znggedv7qn5atyqvd,33.3
osmo12lp5p3cflt55c3q27slk6ch5kfrqqnhmlm8tdq,2.22
osmo12lrk2dmhh6vdnlddr03v24c7r36x006w852wx9,42.18
osmo12l7a08gnkcrfwe3sxmg95nm83k5wa4mds2rq4l,1e-06
osmo1tppw7hawmacuve8ufxm64p2chpg9jsjfz927l7,42.18
osmo1tph3d7awcqa6qxua8amzv6v66w7zksaj0l09e4,4.0
osmo1tz3pn9pu0adzqsnd4ass0ep2a0s092d5tn9389,0.000541
osmo1tzkvwplu29h65jkchudyrcqfuzex9cku5k5234,35.52
osmo1trrypne5dkqrfgug055gvyttyw5danhwdccqt9,42.18
